Model,MSO58
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH8
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,DIGITAL
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09
Record Length,16002,,Record Length,16002,,Record Length,16002,,Record Length,16002
Zero Index,-2399088.16000000,,Zero Index,-2399088.16000000,,Zero Index,-2399088.16000000,,Zero Index,-2399088.16000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,None
,,,,,,,,,,
ANALOG_Thumbnail,CH1_DECI,,ANALOG_Thumbnail,CH2_DECI,,ANALOG_Thumbnail,CH3_DECI,,,

TIME,CH1,CH2,CH3,CH8_D7,CH8_D6,CH8_D5,CH8_D4,CH8_D3,CH8_D2,CH8_D1,CH8_D0
9.59718864e-03,-1.58750000e-01,3.32906250e+00,3.14500000e+00,1,0,0,0,0,0,0,0
9.59719264e-03,-5.12500000e-02,3.30343750e+00,3.48000000e+00,1,0,0,0,0,0,0,0
9.59719664e-03,1.28750000e-01,3.32062500e+00,3.35000000e+00,1,0,0,0,0,0,0,0
9.59720064e-03,-6.87500000e-02,3.13812500e+00,3.21000000e+00,1,0,0,0,0,0,0,0
9.59720464e-03,-7.62500000e-02,1.75468750e+00,3.49000000e+00,0,0,0,1,0,0,0,0
9.59720864e-03,2.65000000e-01,-2.06250000e-02,3.29500000e+00,0,0,0,1,0,0,0,0
9.59721264e-03,-2.80625000e-01,3.02187500e-01,3.18000000e+00,0,0,0,1,0,0,0,0
9.59721664e-03,-2.06250000e-01,3.68437500e-01,3.28000000e+00,0,0,0,1,0,0,0,0
9.59722064e-03,1.26250000e-01,2.45312500e-01,3.41500000e+00,0,0,0,1,0,0,0,0
9.59722464e-03,-5.87500000e-02,2.98406250e+00,3.17000000e+00,0,0,0,1,0,0,0,0
9.59722864e-03,-1.38750000e-01,3.35187500e+00,3.46000000e+00,0,0,0,1,0,0,0,0
9.59723264e-03,1.76875000e-01,3.28125000e+00,3.42000000e+00,0,0,0,1,0,0,0,0
9.59723664e-03,1.13125000e-01,3.00812500e+00,3.30000000e+00,0,0,0,1,0,0,0,0
9.59724064e-03,-2.01250000e-01,3.05875000e+00,3.46500000e+00,0,0,0,1,0,0,0,0
9.59724464e-03,1.65000000e-01,-3.25000000e-02,3.38500000e+00,1,0,0,0,0,0,0,0
9.59724864e-03,-1.18750000e-01,1.05312500e-01,3.13000000e+00,1,0,0,0,0,0,0,0
9.59725264e-03,-1.53750000e-01,1.71875000e-01,3.22500000e+00,1,0,0,0,0,0,0,0
9.59725664e-03,1.13750000e-01,1.70312500e-01,3.58500000e+00,1,0,0,0,0,0,0,0
9.59726064e-03,1.20625000e-01,2.17625000e+00,3.18000000e+00,1,0,0,0,0,0,0,0
9.59726464e-03,-1.58750000e-01,3.39000000e+00,3.40500000e+00,1,0,0,0,0,0,0,0
9.59726864e-03,3.00000000e-01,3.06750000e+00,3.50500000e+00,1,0,0,0,0,0,0,0
9.59727264e-03,1.56875000e-01,3.00062500e+00,3.36000000e+00,1,0,0,0,0,0,0,0
9.59727664e-03,-1.46250000e-01,3.05625000e+00,3.32000000e+00,1,0,0,0,0,0,0,0
9.59728064e-03,1.26875000e-01,5.28125000e-02,3.48000000e+00,0,0,0,1,0,0,0,0
9.59728464e-03,1.18750000e-01,3.87500000e-02,3.14500000e+00,0,0,0,1,0,0,0,0
9.59728864e-03,-3.62500000e-02,-1.75000000e-02,3.28500000e+00,0,0,0,1,0,0,0,0
9.59729264e-03,-6.25000000e-03,2.95625000e-01,3.46000000e+00,0,0,0,1,0,0,0,0
9.59729664e-03,2.25000000e-01,5.13125000e-01,3.18000000e+00,0,0,0,1,0,0,0,0
9.59730064e-03,-2.55625000e-01,3.35000000e+00,3.23500000e+00,0,0,0,1,0,0,0,0
9.59730464e-03,1.85625000e-01,3.13000000e+00,3.48000000e+00,0,0,0,1,0,0,0,0
9.59730864e-03,1.95000000e-01,3.12375000e+00,3.40000000e+00,0,0,0,1,0,0,0,0
9.59731264e-03,-1.26250000e-01,3.17281250e+00,3.17500000e+00,0,0,0,1,0,0,0,0
9.59731664e-03,2.12500000e-02,7.43125000e-01,3.46000000e+00,1,0,0,0,0,0,0,0
9.59732064e-03,1.08125000e-01,-7.81250000e-03,3.17500000e+00,1,0,0,0,0,0,0,0
9.59732464e-03,-2.13125000e-01,2.48437500e-01,3.23000000e+00,1,0,0,0,0,0,0,0
9.59732864e-03,-1.11250000e-01,3.71250000e-01,3.31000000e+00,1,0,0,0,0,0,0,0
9.59733264e-03,1.85625000e-01,2.92812500e-01,3.27500000e+00,1,0,0,0,0,0,0,0
9.59733664e-03,-1.86250000e-01,3.30312500e+00,3.21000000e+00,1,0,0,0,0,0,0,0
9.59734064e-03,-1.08750000e-01,3.30343750e+00,3.43500000e+00,1,0,0,0,0,0,0,0
9.59734464e-03,8.37500000e-02,3.34125000e+00,3.42000000e+00,1,0,0,0,0,0,0,0
9.59734864e-03,1.25000000e-03,3.11781250e+00,3.22000000e+00,1,0,0,0,0,0,0,0
9.59735264e-03,-8.12500000e-02,1.80593750e+00,3.44500000e+00,0,0,0,1,0,0,0,0
9.59735664e-03,2.62500000e-01,-2.31250000e-02,3.25000000e+00,0,0,0,1,0,0,0,0
9.59736064e-03,-2.31250000e-01,3.03750000e-01,3.16500000e+00,0,0,0,1,0,0,0,0
9.59736464e-03,-1.86250000e-01,3.56562500e-01,3.27500000e+00,0,0,0,1,0,0,0,0
9.59736864e-03,1.60000000e-01,2.35312500e-01,3.38500000e+00,0,0,0,1,0,0,0,0
9.59737264e-03,-4.12500000e-02,3.01375000e+00,3.10500000e+00,0,0,0,1,0,0,0,0
9.59737664e-03,-1.31250000e-01,3.33937500e+00,3.46000000e+00,0,0,0,1,0,0,0,0
9.59738064e-03,1.77500000e-01,3.31687500e+00,3.36500000e+00,0,0,0,1,0,0,0,0
9.59738464e-03,1.21250000e-01,3.00343750e+00,3.25500000e+00,0,0,0,1,0,0,0,0
9.59738864e-03,-2.38750000e-01,3.09468750e+00,3.42500000e+00,0,0,0,1,0,0,0,0
9.59739264e-03,1.90625000e-01,-1.40625000e-02,3.41000000e+00,1,0,0,0,0,0,0,0
9.59739664e-03,-8.62500000e-02,8.65625000e-02,3.15000000e+00,1,0,0,0,0,0,0,0
9.59740064e-03,-1.66250000e-01,1.63125000e-01,3.27500000e+00,1,0,0,0,0,0,0,0
9.59740464e-03,9.87500000e-02,1.77500000e-01,3.50000000e+00,1,0,0,0,0,0,0,0
9.59740864e-03,1.00625000e-01,1.98062500e+00,3.18500000e+00,1,0,0,0,0,0,0,0
9.59741264e-03,-1.78750000e-01,3.39093750e+00,3.37000000e+00,1,0,0,0,0,0,0,0
9.59741664e-03,3.32500000e-01,3.04875000e+00,3.42500000e+00,1,0,0,0,0,0,0,0
9.59742064e-03,1.57500000e-01,3.01656250e+00,3.37000000e+00,1,0,0,0,0,0,0,0
9.59742464e-03,-1.16250000e-01,3.05843750e+00,3.32000000e+00,1,0,0,0,0,0,0,0
9.59742864e-03,1.11250000e-01,1.20000000e-01,3.48500000e+00,0,0,0,1,0,0,0,0
9.59743264e-03,1.33750000e-01,3.09375000e-02,3.16500000e+00,0,0,0,1,0,0,0,0
9.59743664e-03,-9.37500000e-02,-1.93750000e-02,3.27500000e+00,0,0,0,1,0,0,0,0
9.59744064e-03,-3.12500000e-02,3.12500000e-01,3.38000000e+00,0,0,0,1,0,0,0,0
9.59744464e-03,2.07500000e-01,4.36250000e-01,3.17500000e+00,0,0,0,1,0,0,0,0
9.59744864e-03,-2.33750000e-01,3.35406250e+00,3.23500000e+00,0,0,0,1,0,0,0,0
9.59745264e-03,1.65625000e-01,3.15937500e+00,3.44500000e+00,0,0,0,1,0,0,0,0
9.59745664e-03,2.05625000e-01,3.15281250e+00,3.40500000e+00,0,0,0,1,0,0,0,0
9.59746064e-03,-1.13750000e-01,3.17531250e+00,3.19500000e+00,0,0,0,1,0,0,0,0
9.59746464e-03,-2.12500000e-02,7.05937500e-01,3.50000000e+00,1,0,0,0,0,0,0,0
9.59746864e-03,1.25625000e-01,-1.59375000e-02,3.17500000e+00,1,0,0,0,0,0,0,0
9.59747264e-03,-2.00625000e-01,2.55000000e-01,3.20500000e+00,1,0,0,0,0,0,0,0
9.59747664e-03,-1.43750000e-01,3.75000000e-01,3.32500000e+00,1,0,0,0,0,0,0,0
9.59748064e-03,1.48750000e-01,2.87812500e-01,3.24000000e+00,1,0,0,0,0,0,0,0
9.59748464e-03,-1.83750000e-01,3.30187500e+00,3.17500000e+00,1,0,0,0,0,0,0,0
9.59748864e-03,-1.03750000e-01,3.31125000e+00,3.51000000e+00,1,0,0,0,0,0,0,0
9.59749264e-03,1.18750000e-01,3.34625000e+00,3.40500000e+00,1,0,0,0,0,0,0,0
9.59749664e-03,-6.25000000e-03,3.12062500e+00,3.17500000e+00,1,0,0,0,0,0,0,0
9.59750064e-03,-1.28750000e-01,2.02093750e+00,3.41000000e+00,0,0,0,1,0,0,0,0
9.59750464e-03,2.37500000e-01,6.56250000e-03,3.33500000e+00,0,0,0,1,0,0,0,0
9.59750864e-03,-2.21875000e-01,2.94687500e-01,3.17500000e+00,0,0,0,1,0,0,0,0
9.59751264e-03,-2.11250000e-01,3.53125000e-01,3.18500000e+00,0,0,0,1,0,0,0,0
9.59751664e-03,1.26250000e-01,2.07500000e-01,3.39500000e+00,0,0,0,1,0,0,0,0
9.59752064e-03,-1.25000000e-03,2.84281250e+00,3.14000000e+00,0,0,0,1,0,0,0,0
9.59752464e-03,-1.38750000e-01,3.35812500e+00,3.49000000e+00,0,0,0,1,0,0,0,0
9.59752864e-03,2.32500000e-01,3.24125000e+00,3.41500000e+00,0,0,0,1,0,0,0,0
9.59753264e-03,1.28750000e-01,3.01218750e+00,3.22500000e+00,0,0,0,1,0,0,0,0
9.59753664e-03,-1.96250000e-01,3.08593750e+00,3.43500000e+00,0,0,0,1,0,0,0,0
9.59754064e-03,1.90625000e-01,-2.75000000e-02,3.41000000e+00,1,0,0,0,0,0,0,0
9.59754464e-03,-6.87500000e-02,5.28125000e-02,3.15500000e+00,1,0,0,0,0,0,0,0
9.59754864e-03,-1.18750000e-01,1.19375000e-01,3.25500000e+00,1,0,0,0,0,0,0,0
9.59755264e-03,9.12500000e-02,2.06875000e-01,3.46500000e+00,1,0,0,0,0,0,0,0
9.59755664e-03,1.18750000e-01,1.89062500e+00,3.16500000e+00,1,0,0,0,0,0,0,0
9.59756064e-03,-1.91250000e-01,3.41687500e+00,3.38500000e+00,1,0,0,0,0,0,0,0
9.59756464e-03,2.80000000e-01,3.05375000e+00,3.48000000e+00,1,0,0,0,0,0,0,0
9.59756864e-03,1.57500000e-01,2.99281250e+00,3.37000000e+00,1,0,0,0,0,0,0,0
9.59757264e-03,-1.23750000e-01,3.08843750e+00,3.33500000e+00,1,0,0,0,0,0,0,0
9.59757664e-03,9.37500000e-02,9.43750000e-02,3.48000000e+00,0,0,0,1,0,0,0,0
9.59758064e-03,9.87500000e-02,3.34375000e-02,3.12000000e+00,0,0,0,1,0,0,0,0
9.59758464e-03,-2.12500000e-02,-2.09375000e-02,3.30000000e+00,0,0,0,1,0,0,0,0
9.59758864e-03,-5.37500000e-02,3.16562500e-01,3.49000000e+00,0,0,0,1,0,0,0,0
9.59759264e-03,2.37500000e-01,3.27812500e-01,3.17000000e+00,0,0,0,1,0,0,0,0
9.59759664e-03,-2.11250000e-01,3.34281250e+00,3.23500000e+00,0,0,0,1,0,0,0,0
9.59760064e-03,1.34375000e-01,3.17187500e+00,3.44000000e+00,0,0,0,1,0,0,0,0
9.59760464e-03,2.28125000e-01,3.19031250e+00,3.44500000e+00,0,0,0,1,0,0,0,0
9.59760864e-03,-1.13750000e-01,3.19125000e+00,3.19000000e+00,0,0,0,1,0,0,0,0
9.59761264e-03,-3.12500000e-02,8.19687500e-01,3.45500000e+00,1,0,0,0,0,0,0,0
9.59761664e-03,1.40625000e-01,-3.68750000e-02,3.22000000e+00,1,0,0,0,0,0,0,0
9.59762064e-03,-2.31250000e-01,2.77500000e-01,3.19500000e+00,1,0,0,0,0,0,0,0
9.59762464e-03,-1.41250000e-01,3.68437500e-01,3.30500000e+00,1,0,0,0,0,0,0,0
9.59762864e-03,1.65625000e-01,3.11250000e-01,3.25000000e+00,1,0,0,0,0,0,0,0
9.59763264e-03,-1.83750000e-01,3.24906250e+00,3.16000000e+00,1,0,0,0,0,0,0,0
9.59763664e-03,-1.36250000e-01,3.30875000e+00,3.44000000e+00,1,0,0,0,0,0,0,0
9.59764064e-03,9.12500000e-02,3.37531250e+00,3.38000000e+00,1,0,0,0,0,0,0,0
9.59764464e-03,2.12500000e-02,3.08375000e+00,3.17000000e+00,1,0,0,0,0,0,0,0
9.59764864e-03,-1.11250000e-01,2.07875000e+00,3.48000000e+00,0,0,0,1,0,0,0,0
9.59765264e-03,2.45000000e-01,5.00000000e-03,3.32500000e+00,0,0,0,1,0,0,0,0
9.59765664e-03,-2.11875000e-01,2.82187500e-01,3.12500000e+00,0,0,0,1,0,0,0,0
9.59766064e-03,-2.06250000e-01,3.38125000e-01,3.23000000e+00,0,0,0,1,0,0,0,0
9.59766464e-03,1.33750000e-01,2.04375000e-01,3.44000000e+00,0,0,0,1,0,0,0,0
9.59766864e-03,-2.62500000e-02,2.84406250e+00,3.10000000e+00,0,0,0,1,0,0,0,0
9.59767264e-03,-1.18750000e-01,3.35593750e+00,3.39500000e+00,0,0,0,1,0,0,0,0
9.59767664e-03,1.97500000e-01,3.23187500e+00,3.45500000e+00,0,0,0,1,0,0,0,0
9.59768064e-03,1.20625000e-01,3.00468750e+00,3.24000000e+00,0,0,0,1,0,0,0,0
9.59768464e-03,-1.81250000e-01,3.09968750e+00,3.45500000e+00,0,0,0,1,0,0,0,0
9.59768864e-03,1.41875000e-01,-2.59375000e-02,3.43500000e+00,1,0,0,0,0,0,0,0
9.59769264e-03,-5.87500000e-02,3.56250000e-02,3.11000000e+00,1,0,0,0,0,0,0,0
9.59769664e-03,-1.38750000e-01,1.38437500e-01,3.20500000e+00,1,0,0,0,0,0,0,0
9.59770064e-03,7.87500000e-02,2.01562500e-01,3.52000000e+00,1,0,0,0,0,0,0,0
9.59770464e-03,1.20625000e-01,1.75531250e+00,3.15500000e+00,1,0,0,0,0,0,0,0
9.59770864e-03,-2.08750000e-01,3.38343750e+00,3.38000000e+00,1,0,0,0,0,0,0,0
9.59771264e-03,3.17500000e-01,3.04625000e+00,3.50500000e+00,1,0,0,0,0,0,0,0
9.59771664e-03,1.67500000e-01,3.02187500e+00,3.41500000e+00,1,0,0,0,0,0,0,0
9.59772064e-03,-1.66250000e-01,3.08750000e+00,3.25000000e+00,1,0,0,0,0,0,0,0
9.59772464e-03,5.12500000e-02,1.90625000e-01,3.44000000e+00,0,0,0,1,0,0,0,0
9.59772864e-03,1.49375000e-01,1.56250000e-02,3.16000000e+00,0,0,0,1,0,0,0,0
9.59773264e-03,-1.25625000e-01,-6.25000000e-04,3.24000000e+00,0,0,0,1,0,0,0,0
9.59773664e-03,-4.87500000e-02,3.29062500e-01,3.40000000e+00,0,0,0,1,0,0,0,0
9.59774064e-03,2.45000000e-01,2.54062500e-01,3.16000000e+00,0,0,0,1,0,0,0,0
9.59774464e-03,-2.26250000e-01,3.35218750e+00,3.20500000e+00,0,0,0,1,0,0,0,0
9.59774864e-03,1.36875000e-01,3.19906250e+00,3.49500000e+00,0,0,0,1,0,0,0,0
9.59775264e-03,1.68125000e-01,3.20937500e+00,3.39000000e+00,0,0,0,1,0,0,0,0
9.59775664e-03,-8.62500000e-02,3.19375000e+00,3.17500000e+00,0,0,0,1,0,0,0,0
9.59776064e-03,-2.62500000e-02,8.78125000e-01,3.47000000e+00,1,0,0,0,0,0,0,0
9.59776464e-03,1.60000000e-01,-4.59375000e-02,3.21500000e+00,1,0,0,0,0,0,0,0
9.59776864e-03,-2.43750000e-01,2.92812500e-01,3.17000000e+00,1,0,0,0,0,0,0,0
9.59777264e-03,-1.71250000e-01,3.77500000e-01,3.34500000e+00,1,0,0,0,0,0,0,0
9.59777664e-03,1.82500000e-01,3.02812500e-01,3.31000000e+00,1,0,0,0,0,0,0,0
9.59778064e-03,-1.68750000e-01,3.25656250e+00,3.17500000e+00,1,0,0,0,0,0,0,0
9.59778464e-03,-1.13750000e-01,3.30625000e+00,3.47500000e+00,1,0,0,0,0,0,0,0
9.59778864e-03,5.62500000e-02,3.38156250e+00,3.31500000e+00,1,0,0,0,0,0,0,0
9.59779264e-03,1.25000000e-03,3.08812500e+00,3.19500000e+00,1,0,0,0,0,0,0,0
9.59779664e-03,-1.36250000e-01,2.22062500e+00,3.48500000e+00,0,0,0,1,0,0,0,0
9.59780064e-03,2.55000000e-01,1.25000000e-03,3.29500000e+00,0,0,0,1,0,0,0,0
9.59780464e-03,-2.14375000e-01,2.77187500e-01,3.17000000e+00,0,0,0,1,0,0,0,0
9.59780864e-03,-2.03750000e-01,3.37812500e-01,3.28500000e+00,0,0,0,1,0,0,0,0
9.59781264e-03,1.43750000e-01,2.01875000e-01,3.42000000e+00,0,0,0,1,0,0,0,0
9.59781664e-03,-3.87500000e-02,2.70375000e+00,3.19500000e+00,0,0,0,1,0,0,0,0
9.59782064e-03,-1.28750000e-01,3.37843750e+00,3.43500000e+00,0,0,0,1,0,0,0,0
9.59782464e-03,2.67500000e-01,3.18031250e+00,3.47500000e+00,0,0,0,1,0,0,0,0
9.59782864e-03,1.26250000e-01,2.98843750e+00,3.32000000e+00,0,0,0,1,0,0,0,0
9.59783264e-03,-1.78750000e-01,3.07750000e+00,3.40500000e+00,0,0,0,1,0,0,0,0
9.59783664e-03,1.46875000e-01,-1.50000000e-02,3.42000000e+00,1,0,0,0,0,0,0,0
9.59784064e-03,1.87500000e-02,1.50000000e-02,3.16500000e+00,1,0,0,0,0,0,0,0
9.59784464e-03,-9.12500000e-02,6.43750000e-02,3.26500000e+00,1,0,0,0,0,0,0,0
9.59784864e-03,8.12500000e-02,2.39062500e-01,3.48000000e+00,1,0,0,0,0,0,0,0
9.59785264e-03,1.84375000e-01,1.55781250e+00,3.20500000e+00,1,0,0,0,0,0,0,0
9.59785664e-03,-2.18750000e-01,3.41187500e+00,3.36000000e+00,1,0,0,0,0,0,0,0
9.59786064e-03,2.92500000e-01,3.04593750e+00,3.46000000e+00,1,0,0,0,0,0,0,0
9.59786464e-03,1.75000000e-01,3.02187500e+00,3.42000000e+00,1,0,0,0,0,0,0,0
9.59786864e-03,-1.23750000e-01,3.11968750e+00,3.23500000e+00,1,0,0,0,0,0,0,0
9.59787264e-03,7.87500000e-02,1.96875000e-01,3.50000000e+00,0,0,0,1,0,0,0,0
9.59787664e-03,1.38750000e-01,1.18750000e-02,3.12000000e+00,0,0,0,1,0,0,0,0
9.59788064e-03,-8.56250000e-02,2.18750000e-03,3.29000000e+00,0,0,0,1,0,0,0,0
9.59788464e-03,-8.12500000e-02,3.37812500e-01,3.45000000e+00,0,0,0,1,0,0,0,0
9.59788864e-03,2.52500000e-01,2.93750000e-01,3.13500000e+00,0,0,0,1,0,0,0,0
9.59789264e-03,-2.03750000e-01,3.35343750e+00,3.25000000e+00,0,0,0,1,0,0,0,0
9.59789664e-03,7.87500000e-02,3.20875000e+00,3.45500000e+00,0,0,0,1,0,0,0,0
9.59790064e-03,1.80625000e-01,3.21343750e+00,3.40500000e+00,0,0,0,1,0,0,0,0
9.59790464e-03,-8.87500000e-02,3.18250000e+00,3.20500000e+00,0,0,0,1,0,0,0,0
9.59790864e-03,-1.37500000e-02,1.03000000e+00,3.45000000e+00,1,0,0,0,0,0,0,0
9.59791264e-03,1.74375000e-01,-6.03125000e-02,3.27000000e+00,1,0,0,0,0,0,0,0
9.59791664e-03,-2.80625000e-01,3.22187500e-01,3.14500000e+00,1,0,0,0,0,0,0,0
9.59792064e-03,-1.61250000e-01,3.61875000e-01,3.34500000e+00,1,0,0,0,0,0,0,0
9.59792464e-03,1.75625000e-01,3.03125000e-01,3.23000000e+00,1,0,0,0,0,0,0,0
9.59792864e-03,-1.43750000e-01,3.21406250e+00,3.16000000e+00,1,0,0,0,0,0,0,0
9.59793264e-03,-1.61250000e-01,3.32000000e+00,3.47000000e+00,1,0,0,0,0,0,0,0
9.59793664e-03,7.87500000e-02,3.38437500e+00,3.37000000e+00,1,0,0,0,0,0,0,0
9.59794064e-03,6.87500000e-02,3.06437500e+00,3.27000000e+00,1,0,0,0,0,0,0,0
9.59794464e-03,-2.11250000e-01,2.63312500e+00,3.43000000e+00,0,0,0,0,0,0,0,0
9.59794864e-03,2.20000000e-01,-4.68750000e-03,3.37500000e+00,0,0,0,1,0,0,0,0
9.59795264e-03,-1.66250000e-01,2.62187500e-01,3.16000000e+00,0,0,0,1,0,0,0,0
9.59795664e-03,-1.63750000e-01,2.63125000e-01,3.28500000e+00,0,0,0,1,0,0,0,0
9.59796064e-03,1.48750000e-01,1.61250000e-01,3.41500000e+00,0,0,0,1,0,0,0,0
9.59796464e-03,1.62500000e-02,2.70250000e+00,3.14000000e+00,0,0,0,1,0,0,0,0
9.59796864e-03,-1.23750000e-01,3.36062500e+00,3.44000000e+00,0,0,0,1,0,0,0,0
9.59797264e-03,2.65000000e-01,3.17750000e+00,3.50500000e+00,0,0,0,1,0,0,0,0
9.59797664e-03,1.25625000e-01,2.99468750e+00,3.24500000e+00,0,0,0,1,0,0,0,0
9.59798064e-03,-2.28750000e-01,3.07656250e+00,3.36000000e+00,0,0,0,1,0,0,0,0
9.59798464e-03,1.49375000e-01,-1.78125000e-02,3.39000000e+00,1,0,0,0,0,0,0,0
9.59798864e-03,1.87500000e-02,1.59375000e-02,3.14000000e+00,1,0,0,0,0,0,0,0
9.59799264e-03,-7.62500000e-02,8.31250000e-02,3.21000000e+00,1,0,0,0,0,0,0,0
9.59799664e-03,6.87500000e-02,2.30312500e-01,3.44000000e+00,1,0,0,0,0,0,0,0
9.59800064e-03,1.35625000e-01,1.63875000e+00,3.22000000e+00,1,0,0,0,0,0,0,0
9.59800464e-03,-2.08750000e-01,3.41031250e+00,3.36000000e+00,1,0,0,0,0,0,0,0
9.59800864e-03,2.82500000e-01,3.06375000e+00,3.48500000e+00,1,0,0,0,0,0,0,0
9.59801264e-03,1.82500000e-01,2.99906250e+00,3.39000000e+00,1,0,0,0,0,0,0,0
9.59801664e-03,-1.33750000e-01,3.10843750e+00,3.23500000e+00,1,0,0,0,0,0,0,0
9.59802064e-03,7.62500000e-02,2.66562500e-01,3.47500000e+00,0,0,0,1,0,0,0,0
9.59802464e-03,1.23750000e-01,-1.06250000e-02,3.15500000e+00,0,0,0,1,0,0,0,0
9.59802864e-03,-1.70625000e-01,2.71875000e-02,3.28000000e+00,0,0,0,1,0,0,0,0
9.59803264e-03,-1.01250000e-01,3.50312500e-01,3.44000000e+00,0,0,0,1,0,0,0,0
9.59803664e-03,1.92500000e-01,2.28750000e-01,3.16000000e+00,0,0,0,1,0,0,0,0
9.59804064e-03,-2.08750000e-01,3.37156250e+00,3.25000000e+00,0,0,0,1,0,0,0,0
9.59804464e-03,5.37500000e-02,3.23937500e+00,3.49000000e+00,0,0,0,1,0,0,0,0
9.59804864e-03,1.58125000e-01,3.22843750e+00,3.44000000e+00,0,0,0,1,0,0,0,0
9.59805264e-03,-7.37500000e-02,3.17906250e+00,3.19500000e+00,0,0,0,1,0,0,0,0
9.59805664e-03,-4.37500000e-02,1.17187500e+00,3.44000000e+00,1,0,0,0,0,0,0,0
9.59806064e-03,1.54375000e-01,-7.87500000e-02,3.25000000e+00,1,0,0,0,0,0,0,0
9.59806464e-03,-3.18125000e-01,3.35000000e-01,3.22500000e+00,1,0,0,0,0,0,0,0
9.59806864e-03,-1.28750000e-01,3.52812500e-01,3.28500000e+00,1,0,0,0,0,0,0,0
9.59807264e-03,1.60625000e-01,2.90625000e-01,3.30500000e+00,1,0,0,0,0,0,0,0
9.59807664e-03,-1.08750000e-01,3.20312500e+00,3.14000000e+00,1,0,0,0,0,0,0,0
9.59808064e-03,-1.58750000e-01,3.30250000e+00,3.46000000e+00,1,0,0,0,0,0,0,0
9.59808464e-03,9.87500000e-02,3.38031250e+00,3.39500000e+00,1,0,0,0,0,0,0,0
9.59808864e-03,9.37500000e-02,3.04125000e+00,3.23500000e+00,1,0,0,0,0,0,0,0
9.59809264e-03,-1.86250000e-01,2.53906250e+00,3.48500000e+00,0,0,0,0,0,0,0,0
9.59809664e-03,2.12500000e-01,1.68750000e-02,3.38000000e+00,0,0,0,1,0,0,0,0
9.59810064e-03,-1.71250000e-01,2.45312500e-01,3.18000000e+00,0,0,0,1,0,0,0,0
9.59810464e-03,-1.58750000e-01,2.96562500e-01,3.25000000e+00,0,0,0,1,0,0,0,0
9.59810864e-03,1.31250000e-01,1.78437500e-01,3.47000000e+00,0,0,0,1,0,0,0,0
9.59811264e-03,1.87500000e-02,2.61093750e+00,3.14000000e+00,0,0,0,1,0,0,0,0
9.59811664e-03,-1.21250000e-01,3.36968750e+00,3.39500000e+00,0,0,0,1,0,0,0,0
9.59812064e-03,2.80000000e-01,3.13468750e+00,3.45500000e+00,0,0,0,1,0,0,0,0
9.59812464e-03,1.48125000e-01,3.00468750e+00,3.28000000e+00,0,0,0,1,0,0,0,0
9.59812864e-03,-1.86250000e-01,3.04375000e+00,3.37500000e+00,0,0,0,1,0,0,0,0
9.59813264e-03,1.83125000e-01,3.43750000e-03,3.43500000e+00,1,0,0,0,0,0,0,0
9.59813664e-03,7.37500000e-02,-7.18750000e-03,3.10500000e+00,1,0,0,0,0,0,0,0
9.59814064e-03,-7.12500000e-02,2.59375000e-02,3.28000000e+00,1,0,0,0,0,0,0,0
9.59814464e-03,5.37500000e-02,2.72812500e-01,3.50500000e+00,1,0,0,0,0,0,0,0
9.59814864e-03,2.02500000e-01,1.17812500e+00,3.26500000e+00,1,0,0,0,0,0,0,0
9.59815264e-03,-2.23750000e-01,3.39625000e+00,3.30500000e+00,1,0,0,0,0,0,0,0
9.59815664e-03,2.50000000e-01,3.07406250e+00,3.49500000e+00,1,0,0,0,0,0,0,0
9.59816064e-03,1.82500000e-01,3.03843750e+00,3.41500000e+00,1,0,0,0,0,0,0,0
9.59816464e-03,-1.38750000e-01,3.15125000e+00,3.26500000e+00,1,0,0,0,0,0,0,0
9.59816864e-03,3.62500000e-02,3.01562500e-01,3.49000000e+00,0,0,0,1,0,0,0,0
9.59817264e-03,1.13750000e-01,-3.43750000e-03,3.10500000e+00,0,0,0,1,0,0,0,0
9.59817664e-03,-1.65625000e-01,5.28125000e-02,3.26500000e+00,0,0,0,1,0,0,0,0
9.59818064e-03,-7.12500000e-02,3.51562500e-01,3.43500000e+00,0,0,0,1,0,0,0,0
9.59818464e-03,2.40000000e-01,2.47500000e-01,3.18000000e+00,0,0,0,1,0,0,0,0
9.59818864e-03,-2.21250000e-01,3.35218750e+00,3.19000000e+00,0,0,0,1,0,0,0,0
9.59819264e-03,1.62500000e-02,3.24968750e+00,3.54500000e+00,0,0,0,1,0,0,0,0
9.59819664e-03,1.53125000e-01,3.25750000e+00,3.45000000e+00,0,0,0,1,0,0,0,0
9.59820064e-03,-6.62500000e-02,3.17531250e+00,3.16000000e+00,0,0,0,1,0,0,0,0
9.59820464e-03,-5.62500000e-02,1.12437500e+00,3.49000000e+00,1,0,0,0,0,0,0,0
9.59820864e-03,1.45625000e-01,-6.09375000e-02,3.27000000e+00,1,0,0,0,0,0,0,0
